nome,tot,male,female,is_male,is_female
PIEROEMILIO,48,48,0,True,False
ARMANDODOMENICO,48,48,0,True,False
PROVVIDENZA,48,0,48,False,True
DARIOLUIGI,48,48,0,True,False
GIUSEPPELUCIO,47,47,0,True,False
ANGELOGIOSUE',47,47,0,True,False
FRANCOAUGUSTO,47,47,0,True,False
LOIS,47,47,0,True,False
ALDOENRICO,47,47,0,True,False
BASTIANINO,47,47,0,True,False
DIRCE,47,0,47,False,True
INGEBORG,47,0,47,False,True
ALBERTOPASQUALE,47,47,0,True,False
GISELDA,47,0,47,False,True
GIACOMOMARIO,47,47,0,True,False
PIERMAURIZIO,47,47,0,True,False
EMIDIA,47,0,47,False,True
GUSTAVERICH,47,47,0,True,False
JEANCLAUDE,47,47,0,True,False
ADRIANOPIETRO,47,47,0,True,False
ALMO,47,47,0,True,False
DANILOGIOVANNI,47,47,0,True,False
GAETANOGIUSEPPE,47,47,0,True,False
GIOVANNIMASSIMO,47,47,0,True,False
AMALIO,47,47,0,True,False
MARIAFULVIA,47,0,47,False,True
GIULIOMARIO,47,47,0,True,False
MARIAIVANA,47,0,47,False,True
ELIOMARIO,47,47,0,True,False
SANTOGIUSEPPE,47,47,0,True,False
GIOVANNIMARCELLO,47,47,0,True,False
NAZARENA,47,0,47,False,True
GIORGIOANTONIO,47,47,0,True,False
ORLANDA,47,0,47,False,True
MARIORAFFAELE,47,47,0,True,False
FABRIZIOANGELO,47,47,0,True,False
MARIORENATO,47,47,0,True,False
MARCIANO,47,47,0,True,False
MARTAMARIA,47,0,47,False,True
ANTO,47,47,0,True,False
DELFIO,47,47,0,True,False
GIOVANNIEMANUELE,47,47,0,True,False
MARCOEMILIO,47,47,0,True,False
ARNOLDO,47,47,0,True,False
GIGETTO,47,47,0,True,False
CINZIAMARIA,47,0,47,False,True
LUIGICLAUDIO,47,47,0,True,False
ANGELOLINO,47,47,0,True,False
GIANTONIO,47,47,0,True,False
DOMENICOPIETRO,47,47,0,True,False
LUIGIBATTISTA,47,47,0,True,False
GIANSANTE,47,47,0,True,False
ELIDO,47,47,0,True,False
TILDE,46,2,44,False,True
MARIOCOSIMO,46,46,0,True,False
JOHNNY,46,46,0,True,False
ANDREAFRANCESCO,46,46,0,True,False
GIACOMOSERGIO,46,46,0,True,False
CONTARDO,46,46,0,True,False
GIANPEPPINO,46,46,0,True,False
GILBERTA,46,0,46,False,True
WALTERFRANZ,46,46,0,True,False
LEONHARD,46,46,0,True,False
SIMPLICIO,46,46,0,True,False
GABRIELLAMARIA,46,0,46,False,True
GIOVANNAROSA,46,0,46,False,True
CARMINENICOLA,46,46,0,True,False
ALVINO,46,46,0,True,False
CLAUDIOMAURIZIO,46,46,0,True,False
GIOVANNIMAURO,46,46,0,True,False
CARLOALESSANDRO,46,46,0,True,False
BONARIA,46,0,46,False,True
PAOLOVINCENZO,46,46,0,True,False
SERGIOCLAUDIO,46,46,0,True,False
GAETANINO,46,46,0,True,False
POMPEA,46,0,46,False,True
GIOVMARIA,46,46,0,True,False
GIANFRANCOANTONIO,46,46,0,True,False
ROBERTOMARTINO,46,46,0,True,False
KLARA,46,0,46,False,True
GIUSEPPEFAUSTO,46,46,0,True,False
DERIO,46,46,0,True,False
SALVINA,46,0,46,False,True
ADRIANOLUIGI,46,46,0,True,False
BASSO,46,46,0,True,False
ODDO,46,46,0,True,False
ERIS,46,46,0,True,False
COSIMODOMENICO,46,46,0,True,False
LUISNORBERT,46,46,0,True,False
BEPPE,46,46,0,True,False
CESAREANTONINO,46,46,0,True,False
BIAGIOSALVATORE,46,46,0,True,False
ANNABELLA,46,0,46,False,True
AGOSTINOGIUSEPPE,46,46,0,True,False
ALENKA,46,0,46,False,True
IVIO,46,46,0,True,False
LUCIANOFRANCESCO,46,46,0,True,False
ANNELIES,45,0,45,False,True
CARMELOMARIA,45,45,0,True,False
FRIDA,45,0,45,False,True
DONATOFRANCESCO,45,45,0,True,False
CARMINEMICHELE,45,45,0,True,False
FRANCESCAANGELA,45,0,45,False,True
LOLITA,45,0,45,False,True
CARLOAMEDEO,45,45,0,True,False
EMILIOLUIGI,45,45,0,True,False
ASCENZO,45,45,0,True,False
LUCIAANGELA,45,0,45,False,True
ALIGI,45,45,0,True,False
CROCIFISSO,45,45,0,True,False
JOSETTE,45,0,45,False,True
BRUNHILDE,45,0,45,False,True
PEPPINA,45,0,45,False,True
MARIAGINA,45,0,45,False,True
SIBILLA,45,0,45,False,True
MARIAINES,45,0,45,False,True
CHRISTOPHWERNER,45,45,0,True,False
COSMADAMIANO,45,45,0,True,False
EDMUNDJOSEF,45,45,0,True,False
BRUNOANGELO,45,45,0,True,False
ALBERTOSTEFANO,45,45,0,True,False
DIOMEDE,45,45,0,True,False
ELLADE,45,0,45,False,True
ELLADEGIACINTA,45,0,45,False,True
ANTONGIULIO,45,45,0,True,False
ORIANNA,45,0,45,False,True
MARIALIDIA,45,0,45,False,True
ZENOBBIA,45,0,45,False,True
ITALOMARIO,45,45,0,True,False
RAFFAELENICOLA,45,45,0,True,False
GIUSEPPEPIO,45,45,0,True,False
KARLMARKUS,45,45,0,True,False
FRITZKARL,45,45,0,True,False
GIANBRUNO,45,45,0,True,False
PETERROMAN,45,45,0,True,False
ODO,45,45,0,True,False
MASSIMOMICHELE,45,45,0,True,False
UMBERTOVINCENZO,45,45,0,True,False
ONESTO,45,45,0,True,False
GIOVANNINICOLA,45,45,0,True,False
ROLANDOANTONIO,45,45,0,True,False
UMBERTOGIUSEPPE,45,45,0,True,False
LUCILLO,45,45,0,True,False
GIOVANNITOMMASO,45,45,0,True,False
GIANSILVIO,45,45,0,True,False
ROBERTOERNESTO,45,45,0,True,False
LUIGIENRICO,45,45,0,True,False
FULIO,45,45,0,True,False
SALVATOREMICHELE,45,45,0,True,False
GIORGIODOMENICO,45,45,0,True,False
GIUSEPPEERNESTO,45,45,0,True,False
SIGHARD,45,45,0,True,False
FEDERICOMARIA,45,45,0,True,False
PIETROUMBERTO,45,45,0,True,False
MARCODOMENICO,45,45,0,True,False
LINOANGELO,45,45,0,True,False
MAXKARL,45,45,0,True,False
LUIGIAGOSTINO,45,45,0,True,False
PIERNICOLA,45,45,0,True,False
GESUELE,44,44,0,True,False
BRUNOCARLO,44,44,0,True,False
ROBERTOVITTORIO,44,44,0,True,False
DOMENICOVITO,44,44,0,True,False
GIULIANAMARIA,44,0,44,False,True
AURELIOANTONIO,44,44,0,True,False
TRAIANO,44,44,0,True,False
PAOLOENZO,44,44,0,True,False
ELVO,44,44,0,True,False
FLAMINIA,44,0,44,False,True
RAFFAELEMARIA,44,44,0,True,False
PIETROEUGENIO,44,44,0,True,False
PIOANTONIO,44,44,0,True,False
PAOLAMARGHERITA,44,0,44,False,True
VITTORIOPIETRO,44,44,0,True,False
PIETROALESSANDRO,44,44,0,True,False
PAOLOMICHELE,44,44,0,True,False
MARIOABELE,44,44,0,True,False
COLOMBANO,44,44,0,True,False
GIANDANIELE,44,44,0,True,False
PELLEGRO,44,44,0,True,False
ANCHISE,44,44,0,True,False
CARLOCOSIMO,44,44,0,True,False
GIANCAMILLO,44,44,0,True,False
RITAMADDALENA,44,0,44,False,True
JULIANE,44,0,44,False,True
GIOVANNIFEDERICO,44,44,0,True,False
GIANROBERTO,44,44,0,True,False
NUNZIOANTONIO,44,44,0,True,False
MARIAROSANNA,44,0,44,False,True
DEODATO,44,44,0,True,False
NICOLAVITO,44,44,0,True,False
VINCENZOEUGENIO,44,44,0,True,False
ANTONIOONORATO,44,44,0,True,False
VINCENZODOMENICO,44,44,0,True,False
NICOLAGIOVANNI,44,44,0,True,False
MARIACELESTE,44,0,44,False,True
MARIACLELIA,44,0,44,False,True
SEBASTIANOGIUSEPPE,44,44,0,True,False
LINOCARLO,44,44,0,True,False
GIOVANNIAGOSTINO,44,44,0,True,False
FERNANDOGIUSEPPE,44,44,0,True,False
GIOVANNICARMELO,44,44,0,True,False
ANNALINA,44,0,44,False,True
MICHELERAFFAELE,44,44,0,True,False
ANNADOMENICA,44,0,44,False,True
VINCENZOPAOLO,44,44,0,True,False
FLOREANO,44,44,0,True,False
IDELFONSO,44,44,0,True,False
GIOVANNIROBERTO,44,44,0,True,False
ROSVALDO,44,44,0,True,False
LUCAFEDERICO,44,44,0,True,False
ORLANDINO,44,44,0,True,False
ROCCODONATO,44,44,0,True,False
RICCARDOGIUSEPPE,43,43,0,True,False
WILLI,43,43,0,True,False
FABRIZIOIVANO,43,43,0,True,False
SIMONETTAMARIA,43,0,43,False,True
GIUSEPPELIVIO,43,43,0,True,False
SERGIORENATO,43,43,0,True,False
RINOGIUSEPPE,43,43,0,True,False
LUIGILUCIANO,43,43,0,True,False
EZIOMARIA,43,43,0,True,False
CORRADOMARIA,43,43,0,True,False
FLORINO,43,43,0,True,False
PRISKA,43,0,43,False,True
ALESSANDROANTONIO,43,43,0,True,False
LUIGINAZZARENO,43,43,0,True,False
AMOR,43,43,0,True,False
FRANCOSTEFANO,43,43,0,True,False
BERNARDETTA,43,0,43,False,True
DARIOGIOVANNI,43,43,0,True,False
EDVIGIO,43,43,0,True,False
PIERAANNA,43,0,43,False,True
GIUSEPPEBENITO,43,43,0,True,False
SILVESTER,43,43,0,True,False
TIZIANAMARIA,43,1,42,False,True
MATTEA,43,0,43,False,True
MARIOUMILE,43,43,0,True,False
PANTALEOLUIGI,43,43,0,True,False
MARISELLA,43,0,43,False,True
GIANNIPIETRO,43,43,0,True,False
ARMINDO,43,43,0,True,False
GIANVALERIO,43,43,0,True,False
UGODOMENICO,43,43,0,True,False
ARMANDOANDREINO,43,43,0,True,False
VAIRO,43,43,0,True,False
ARGENIO,43,43,0,True,False
ANTONINOMARIA,43,43,0,True,False
VALERIOGIUSEPPE,43,43,0,True,False
NOBILE,43,43,0,True,False
GIOVANNIMATTEO,43,43,0,True,False
ILDEFONSO,43,43,0,True,False
NICOLAO,43,43,0,True,False
ANTONIOGABRIELE,43,43,0,True,False
MARIAGABRIELA,43,0,43,False,True
MARIALINDA,43,0,43,False,True
MARIALORELLA,43,0,43,False,True
ENZOGIOVANNI,43,43,0,True,False
VITOSALVATORE,43,43,0,True,False
LORENAMARIA,43,0,43,False,True
PIERCAMILLO,43,43,0,True,False
VLADIMIR,43,43,0,True,False
ETTOREANTONIO,43,43,0,True,False
MARCOFRANCO,43,43,0,True,False
ANDREASALVATORE,43,43,0,True,False
GIACOMOLUIGI,43,43,0,True,False
MARCOANDREA,43,43,0,True,False
WALTERGIOVANNI,43,43,0,True,False
CARLOGIORGIO,43,43,0,True,False
GIORDANOBRUNO,42,42,0,True,False
GAETANOSALVATORE,42,42,0,True,False
SAVERINO,42,42,0,True,False
ANTONIOGIULIO,42,42,0,True,False
NAZZARO,42,42,0,True,False
GIOVANNIVITO,42,42,0,True,False
LINDORO,42,42,0,True,False
SEPP,42,42,0,True,False
MICHELEFRANCESCO,42,42,0,True,False
MICHELESALVATORE,42,42,0,True,False
MICHELEROBERTO,42,42,0,True,False
MARC,42,42,0,True,False
PALMAMARIA,42,0,42,False,True
MARIALORENA,42,0,42,False,True
SALVATOREROCCO,42,42,0,True,False
DAVIS,42,42,0,True,False
RAFAELE,42,42,0,True,False
ANTONIOSEBASTIANO,42,42,0,True,False
COSIMOSALVATORE,42,42,0,True,False
LEANA,42,0,42,False,True
LEONILDA,42,0,42,False,True
JULIA,42,0,42,False,True
REINHOLDANTONIO,42,42,0,True,False
MARIOLUCIANO,42,42,0,True,False
PALMO,42,42,0,True,False
ANGELOMARINO,42,42,0,True,False
CARLOVINCENZO,42,42,0,True,False
AMO,42,42,0,True,False
GIANBERNARDO,42,42,0,True,False
GIULIOANTONIO,42,42,0,True,False
RUDOLFCHRISTIAN,42,42,0,True,False
ETHEL,42,0,42,False,True
MASSIMOOMAR,42,42,0,True,False
FORTUNATOANTONIO,42,42,0,True,False
GIULIOMARIA,42,42,0,True,False
ANGELOENRICO,42,42,0,True,False
PIERFRANCA,42,0,42,False,True
VINCENZOROCCO,42,42,0,True,False
EVELIO,42,42,0,True,False
VITOLUIGI,42,42,0,True,False
ELIOGIOVANNI,42,42,0,True,False
EUPREPIO,42,42,0,True,False
TEODOLINDA,42,0,42,False,True
VANNIO,42,42,0,True,False
JONNI,42,42,0,True,False
WALTERUMBERTO,42,42,0,True,False
GIANVITTORE,41,41,0,True,False
SALVATORELORENZO,41,41,0,True,False
LUDOVICA,41,0,41,False,True
GIOVANNIRICCARDO,41,41,0,True,False
VITOCARLO,41,41,0,True,False
MAIDA,41,0,41,False,True
MARJAN,41,41,0,True,False
TRIESTINO,41,41,0,True,False
MARIOROSARIO,41,41,0,True,False
FABIOANGELO,41,41,0,True,False
VENICIO,41,41,0,True,False
MARIASAVERIA,41,2,39,False,True
EMILIOGABRIELE,41,41,0,True,False
SANTONATALE,41,41,0,True,False
ALESSANDROFRANCESCO,41,41,0,True,False
ALESSANDRINO,41,41,0,True,False
ANTONIOTOMMASO,41,41,0,True,False
ANTONIOSERGIO,41,41,0,True,False
SINIBALDO,41,41,0,True,False
FERRUCCIOGIUSEPPE,41,41,0,True,False
MARIAAMALIA,41,0,41,False,True
VINCENZODONATO,41,41,0,True,False
GIUSEPPERICCARDO,41,41,0,True,False
GIANLEO,41,41,0,True,False
IVANOLORENZO,41,41,0,True,False
BALDOVINO,41,41,0,True,False
GIULIOMICHELE,41,41,0,True,False
PIETROVINCENZO,41,41,0,True,False
POLICARPO,41,41,0,True,False
FIORINA,41,0,41,False,True
PIETRONATALE,41,41,0,True,False
ORNELLAMARIA,41,0,41,False,True
TERTULLIANO,41,41,0,True,False
CINZIO,41,41,0,True,False
ODILIA,41,0,41,False,True
PIERVALENTINO,41,41,0,True,False
AMBROGINO,41,41,0,True,False
AMALFI,41,41,0,True,False
VENTURA,41,41,0,True,False
JEANPAUL,41,41,0,True,False
PIERGIORGIOSAVERIO,41,41,0,True,False
EZECHIELE,41,41,0,True,False
PIERFEDERICO,41,41,0,True,False
RIVO,41,41,0,True,False
EZIOANTONIOLUIGI,41,41,0,True,False
ROBERTOSANTE,41,41,0,True,False
EGIDIODOMENICO,41,41,0,True,False
MARIABIANCA,41,0,41,False,True
BELLARMINO,41,41,0,True,False
NICOLAPIETRO,41,41,0,True,False
ANDREACARLO,41,41,0,True,False
NEARCO,41,41,0,True,False
ANTONETTA,41,0,41,False,True
ANTONIOFERDINANDO,41,41,0,True,False
MARIAJOSE,41,0,41,False,True
DONATOGIUSEPPE,41,41,0,True,False
ANTONIOGIUSTINO,41,41,0,True,False
MARIAISABELLA,41,0,41,False,True
ILLUMINATO,41,41,0,True,False
SELVINO,41,41,0,True,False
GIOVANNIARTURO,41,41,0,True,False
MARIADORA,41,0,41,False,True
VERINO,41,41,0,True,False
PETERJOSEF,40,40,0,True,False
RICCARDA,40,0,40,False,True
JOHANNBAPTIST,40,40,0,True,False
MIRA,40,0,40,False,True
ANNAMARIATERESA,40,0,40,False,True
GIANMANUELE,40,40,0,True,False
GIOVANNISERGIO,40,40,0,True,False
GIANCARLOANTONIO,40,40,0,True,False
FELICETTO,40,40,0,True,False
BONIFAZIO,40,40,0,True,False
LUIGIROCCO,40,40,0,True,False
TITOROMOLO,40,40,0,True,False
DANIELO,40,40,0,True,False
ALBERTOFRANCESCO,40,40,0,True,False
ANNUNCIATO,40,40,0,True,False
PALMIROFRANCO,40,40,0,True,False
MARIOVIRGINIO,40,40,0,True,False
EMMAMARIA,40,0,40,False,True
DANIELEMARCO,40,40,0,True,False
GIOVANNIA,40,40,0,True,False
BRUNOVIRGILIO,40,40,0,True,False
FRANCOVITTORIO,40,40,0,True,False
ISAURA,40,0,40,False,True
ROSEO,40,40,0,True,False
GIUSEPPEAGOSTINO,40,40,0,True,False
GIUSEPPEGIULIANO,40,40,0,True,False
SIEGMUND,40,40,0,True,False
EUFRASIO,40,40,0,True,False
TOMMASOANTONIO,40,40,0,True,False
MARIANGIOLA,40,0,40,False,True
GIOVANNIBRUNO,40,40,0,True,False
PIEROALBERTO,40,40,0,True,False
FRANCESCOGAETANO,40,40,0,True,False
GIULIOMARIOLUIGI,40,40,0,True,False
GIANCARLOMARIA,40,40,0,True,False
LUIGIMAURO,40,40,0,True,False
REMY,40,40,0,True,False
IADER,40,40,0,True,False
TEMISTOCLE,40,40,0,True,False
TONINOFRANCO,40,40,0,True,False
WOLFANGO,40,40,0,True,False
ANGELOSILVIO,40,40,0,True,False
VITTORIOPAOLO,40,40,0,True,False
RENATOANTONIO,40,40,0,True,False
GIAMBATTISTINO,40,40,0,True,False
MASSIMILIANA,40,0,40,False,True
GIANGASPARE,40,40,0,True,False
PAULJOSEF,40,40,0,True,False
VITODARIO,40,40,0,True,False
SILVIOANTONIO,40,40,0,True,False
ROBERTOROBERT,40,40,0,True,False
BERNADETTE,40,0,40,False,True
DINOCARLO,40,40,0,True,False
FILIPPOMARIO,40,40,0,True,False
SILVANOPAOLINO,40,40,0,True,False
ANDREAFRANCO,40,40,0,True,False
THOMASJOSEFHERMANN,40,40,0,True,False
GIORGIOSALVATORE,40,40,0,True,False
MARIASALVATORA,40,0,40,False,True
FERLANDO,40,40,0,True,False
PROVINO,40,40,0,True,False
OSCARENRICO,40,40,0,True,False
LUISITO,40,40,0,True,False
NULLO,40,40,0,True,False
BRUNOANDREA,40,40,0,True,False
ALDOBRUNO,40,40,0,True,False
MAINO,40,40,0,True,False
MAICO,40,40,0,True,False
ANDREAANGELO,40,40,0,True,False
MARIAPASQUA,40,0,40,False,True
PIERDAMIANO,40,40,0,True,False
SECONDINA,40,0,40,False,True
LUIGIVITO,40,40,0,True,False
DONATOSALVATORE,40,40,0,True,False
ELIOEMILIO,40,40,0,True,False
ADASTRO,40,40,0,True,False
ITALOANTONIO,40,40,0,True,False
MIGUEL,40,40,0,True,False
LEARDO,40,40,0,True,False
PIETRODONATO,40,40,0,True,False
FERDINANDOANTONIO,40,40,0,True,False
FELICEPIETRO,40,40,0,True,False
FREDERIC,40,40,0,True,False
EUSTACHIUS,40,40,0,True,False
ALESSANDROGIOVANNI,40,40,0,True,False
RAIMONDINO,40,40,0,True,False
ZEFFIRO,40,40,0,True,False
VARIS,40,40,0,True,False
CESAREANGELO,40,40,0,True,False
MARIOCELESTINO,40,40,0,True,False
FLAVIOANTONIO,40,40,0,True,False
MASSIMOGIOVANNI,40,40,0,True,False
UTILIO,40,40,0,True,False
SILVANOMARIA,40,40,0,True,False
MARIANAZZARENA,40,0,40,False,True
MARIAGAVINA,39,0,39,False,True
RIZZIERI,39,39,0,True,False
PIERERNESTO,39,39,0,True,False
GIAMBORTOLO,39,39,0,True,False
INNOCENZIO,39,39,0,True,False
PIETROALDO,39,39,0,True,False
ADOLFA,39,0,39,False,True
TONIA,39,0,39,False,True
FELICINA,39,0,39,False,True
PRIVATO,39,39,0,True,False
MICHELELUIGI,39,39,0,True,False
AMORE,39,39,0,True,False
CARMELINOFRANCO,39,39,0,True,False
CATULLO,39,39,0,True,False
GELSIRIO,39,39,0,True,False
CARLOSALVATORE,39,39,0,True,False
MARCELLOALDO,39,39,0,True,False
PIETROBERNARDO,39,39,0,True,False
GIANBEPPE,39,39,0,True,False
RAFFAELINA,39,0,39,False,True
ANDREUCCIO,39,39,0,True,False
GERARDOGIUSEPPE,39,39,0,True,False
AMBROS,39,39,0,True,False
ELISABETTAMARIA,39,0,39,False,True
ANNACARMELA,39,0,39,False,True
LUIGIPIERO,39,39,0,True,False
CALUDIO,39,39,0,True,False
RENATOPIETRO,39,39,0,True,False
EGIDIA,39,0,39,False,True
EDIMARIA,39,0,39,False,True
LUIGIGIANCARLO,39,39,0,True,False
BIAGIOPIETRO,39,39,0,True,False
ENZOLUIGI,39,39,0,True,False
GIANVIRGINIO,39,39,0,True,False
GIBLANOROBERTO,39,39,0,True,False
LIGURIO,39,39,0,True,False
GIBLANO,39,39,0,True,False
VANNES,39,39,0,True,False
DENIO,39,39,0,True,False
DENI,39,39,0,True,False
ANNITO,39,39,0,True,False
SALVATORESEBASTIANO,39,39,0,True,False
SERGIOFRANCESCO,39,39,0,True,False
MARIOCLAUDIO,39,39,0,True,False
AGEO,39,39,0,True,False
IVANGIOVANNI,39,39,0,True,False
ROSITANO,39,39,0,True,False
GIOVANNIALESSANDRO,39,39,0,True,False
EMILIOPASQUALE,39,39,0,True,False
FLAVIOGIACOMO,39,39,0,True,False
BARBARO,39,39,0,True,False
ENRICOBRUNO,39,39,0,True,False
VALTERIO,39,39,0,True,False
VALMORE,39,39,0,True,False
GIORGIOPAOLO,39,39,0,True,False
NUCCIO,39,39,0,True,False
MARIAROSELLA,39,0,39,False,True
NUNZIOGIOVANNI,39,39,0,True,False
FILENO,39,39,0,True,False
OMER,39,39,0,True,False
GIUSEPPESECONDO,39,39,0,True,False
DINOALBERTO,39,39,0,True,False
MAGGIORINA,39,0,39,False,True
GIUSEPPERENATO,39,39,0,True,False
LONGINO,39,39,0,True,False
MASSIMOANGELO,39,39,0,True,False
GIOVANNIVITTORIO,39,39,0,True,False
KAREN,39,0,39,False,True
FRANCESCOPA,39,39,0,True,False
STEFANOMASSIMO,39,39,0,True,False
GIOVANNIATTILIO,39,39,0,True,False
LUIGIEMIDIO,39,39,0,True,False
GIANBERTO,39,39,0,True,False
CORA,39,0,39,False,True
DOMENICONICOLINO,39,39,0,True,False
DALIDO,39,39,0,True,False
MODESTA,39,0,39,False,True
LUCIANOVINCENZO,39,39,0,True,False
FELICEELIO,39,39,0,True,False
AIMO,39,39,0,True,False
ANGELOPIERO,39,39,0,True,False
DANTEDANIELE,39,39,0,True,False
IPPOLITA,39,0,39,False,True
DANTEEMILIO,39,39,0,True,False
DANIELEVINCENZO,39,39,0,True,False
MAURETTA,39,0,39,False,True
SIMONEPIERO,39,39,0,True,False
GIANCLEMENTE,38,38,0,True,False
BRUNOPAOLO,38,38,0,True,False
GIACOMOREMO,38,38,0,True,False
IRMGARD,38,0,38,False,True
ANTONIOFILIPPO,38,38,0,True,False
ANTONINOMARIO,38,38,0,True,False
MASSIMOROBERTO,38,38,0,True,False
MARGARET,38,0,38,False,True
TIGELLIO,38,38,0,True,False
VLADI,38,38,0,True,False
BORTOLOVALERIO,38,38,0,True,False
FIORA,38,0,38,False,True
MAURIZIOVINCENZO,38,38,0,True,False
ACCURSIO,38,38,0,True,False
ILDEO,38,38,0,True,False
EMILIOSTEFANO,38,38,0,True,False
CARLALBERTO,38,38,0,True,False
ANGELOMASSIMO,38,38,0,True,False
GIOVANNIGINO,38,38,0,True,False
MICHELEANTONINO,38,38,0,True,False
MARCONATALE,38,38,0,True,False
GIANGIACINTO,38,38,0,True,False
MARIAEMMA,38,0,38,False,True
CARLOENRICO,38,38,0,True,False
NATHALIE,38,0,38,False,True
ANELLO,38,38,0,True,False
ANGELONICOLA,38,38,0,True,False
ITALOSALVATORE,38,38,0,True,False
GIANDONATO,38,38,0,True,False
GIANPALMIRO,38,38,0,True,False
MARIALUIGINA,38,0,38,False,True
ANTERO,38,38,0,True,False
CARLOMAURIZIO,38,38,0,True,False
GIANPRIMO,38,38,0,True,False
VITODONATO,38,38,0,True,False
ARMANDOLUIGI,38,38,0,True,False
EMILIOGOFFREDO,38,38,0,True,False
GEO,38,38,0,True,False
JIMMY,38,38,0,True,False
NANCY,38,0,38,False,True
PIEROSALVATORE,38,38,0,True,False
ARIOSTO,38,38,0,True,False
BRUNOADELINO,38,38,0,True,False
GEORGJOSEF,38,38,0,True,False
CLAUDIOBERNARDO,38,38,0,True,False
FERRUCCIOPRIMO,38,38,0,True,False
SIGFRIED,38,38,0,True,False
LUCAPAOLO,38,38,0,True,False
FELICIANTONIO,38,38,0,True,False
EMILIAGIUSEPPINA,38,0,38,False,True
EUTIMIO,38,38,0,True,False
LUCIANOAMEDEO,38,38,0,True,False
CRISPINA,38,0,38,False,True
ROCCOLUCIANO,38,38,0,True,False
ALMERINDO,38,38,0,True,False
REMOALDO,38,38,0,True,False
SOLIDEA,38,0,38,False,True
DONATOMICHELE,38,38,0,True,False
REBECCA,38,0,38,False,True
FRANCOENRICO,38,38,0,True,False
PIETRA,38,0,38,False,True
FELICEGIUSEPPE,38,38,0,True,False
LEVIO,38,38,0,True,False
RICCARDORUGGIERO,38,38,0,True,False
PRISCILLA,38,3,35,False,True
DIVO,38,38,0,True,False
EVIO,38,38,0,True,False
DILVO,38,38,0,True,False
GIUSEPPEPOMPEO,38,38,0,True,False
ROSEMMA,38,0,38,False,True
GABRIELEMARIO,38,38,0,True,False
FILIPPINO,38,38,0,True,False
LORENZOLUIGI,38,38,0,True,False
SALVATORECARMELO,38,38,0,True,False
ALESSANDROMASSIMO,38,38,0,True,False
SPARTICO,38,38,0,True,False
CARMINEPASQUALE,38,38,0,True,False
ANGELAROSA,38,2,36,False,True
SABINE,38,0,38,False,True
JARI,37,37,0,True,False
LAVIERO,37,37,0,True,False
SALVATOREIGNAZIO,37,37,0,True,False
GUIDOLORENZO,37,37,0,True,False
ANTONIOGESUINO,37,37,0,True,False
SALVATOREROSARIO,37,37,0,True,False
MARIAOLIMPIA,37,0,37,False,True
MARIOEZIO,37,37,0,True,False
ANTONICA,37,0,37,False,True
STEFANOPIETRO,37,37,0,True,False
FABIOALESSANDRO,37,37,0,True,False
DONATAMARIA,37,0,37,False,True
GIOVANANGELO,37,37,0,True,False
GIUSEPPENAZZARENO,37,37,0,True,False
HERMANNANTON,37,37,0,True,False
GIORGIOLUCIANO,37,37,0,True,False
BRUNOFELICE,37,37,0,True,False
NELLOCARLO,37,37,0,True,False
FRANCOIDIO,37,37,0,True,False
NEMESIO,37,37,0,True,False
AUGUSTOCESARE,37,37,0,True,False
SANDRONICOLA,37,37,0,True,False
MINELLA,37,0,37,False,True
PAOLOAUGUSTO,37,37,0,True,False
AURA,37,0,37,False,True
LENA,37,0,37,False,True
LELLA,37,0,37,False,True
GALIANO,37,37,0,True,False
DARIOMAURO,37,37,0,True,False
ALFONSOMARIO,37,37,0,True,False
CISELLA,37,0,37,False,True
DANTINO,37,37,0,True,False
ANTONIOSAVERIO,37,37,0,True,False
BARNABA,37,37,0,True,False
FRANCESCOFERRUCCIO,37,37,0,True,False
ALFREDOGIOVANNI,37,37,0,True,False
ANGELOSANTO,37,37,0,True,False
MATTEOPIERNATALINO,37,37,0,True,False
DAVIDEANTONIO,37,37,0,True,False
ANSELMOLUIGI,37,37,0,True,False
SAURA,37,0,37,False,True
DANILOPIETRO,37,37,0,True,False
TULIO,37,37,0,True,False
GIANPASQUALE,37,37,0,True,False
ISOLA,37,0,37,False,True
GIOVANNIMARINO,37,37,0,True,False
GIOVANNIMARIANO,37,37,0,True,False
IVANOMARIO,37,37,0,True,False
ANGELAMIRELLA,37,0,37,False,True
DALMIRO,37,37,0,True,False
MICHELEROSARIO,37,37,0,True,False
FRANCOVELLIO,37,37,0,True,False
GENUINO,37,37,0,True,False
GIOVANNIDAMIANO,37,37,0,True,False
LUIGISERGIO,37,37,0,True,False
GENNAROGIOVANNI,37,37,0,True,False
LUIGIROSARIO,37,37,0,True,False
GIOVANNIDIEGO,37,37,0,True,False
MARIALILIANA,37,0,37,False,True
ANTONIOFEDERICO,37,37,0,True,False
WILLIAMS,37,37,0,True,False
GIUSEPPEDAVIDE,37,37,0,True,False
PIERLUISA,37,0,37,False,True
REINHARDNORBERT,37,37,0,True,False
GIUSEPPANDREA,37,37,0,True,False
THOMASERNST,37,37,0,True,False
QUERINO,37,37,0,True,False
EUGENIOSALVATORE,37,37,0,True,False
REDI,37,37,0,True,False
AMERINO,37,37,0,True,False
GIUSEPPEENZO,37,37,0,True,False
ACHIROPITA,37,0,37,False,True
LEONIO,37,37,0,True,False
ANTONIOCIRO,37,37,0,True,False
GIUSEPPEEZIO,37,37,0,True,False
GIOVANNIDONATO,37,37,0,True,False
